,metricName,time,count,total,minimum,maximum,average,queue,metric
520,d2c.endpoints.latency.builtIn.events,2021-12-20T00:28:00.0000000Z,463,55513,20.0,263.0,119.89848812095,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
521,d2c.endpoints.latency.builtIn.events,2021-12-20T00:29:00.0000000Z,452,52552,14.0,344.0,116.265486725664,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
522,RoutingDeliveries,2021-12-20T00:27:00.0000000Z,459,4313,1.0,30.0,9.39651416122004,Not.classified,Not.verified
523,RoutingDeliveries,2021-12-20T00:28:00.0000000Z,485,4518,1.0,30.0,9.31546391752577,Not.classified,Not.verified
524,RoutingDeliveries,2021-12-20T00:29:00.0000000Z,478,4346,1.0,30.0,9.09205020920502,Not.classified,Not.verified
525,RoutingDeliveryLatency,2021-12-20T00:27:00.0000000Z,459,54254,19.0,318.0,118.200435729848,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
526,RoutingDeliveryLatency,2021-12-20T00:28:00.0000000Z,485,58816,20.0,493.0,121.270103092784,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
527,RoutingDeliveryLatency,2021-12-20T00:29:00.0000000Z,478,55637,14.0,344.0,116.39539748954,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
528,RoutingDataSizeInBytesDelivered,2021-12-20T00:27:00.0000000Z,459,8741945,,,19045.6318082789,Not.classified,Not.verified
529,RoutingDataSizeInBytesDelivered,2021-12-20T00:28:00.0000000Z,484,9188351,,,18984.1962809917,Not.classified,Not.verified
530,RoutingDataSizeInBytesDelivered,2021-12-20T00:29:00.0000000Z,479,9112193,,,19023.3674321503,Not.classified,Not.verified
531,d2c.twin.read.success,2021-12-20T00:27:00.0000000Z,1,1,1.0,1.0,1.0,,
532,d2c.twin.read.success,2021-12-20T00:28:00.0000000Z,1,1,1.0,1.0,1.0,,
533,d2c.twin.read.size,2021-12-20T00:27:00.0000000Z,1,30952,30952.0,30952.0,30952.0,,
534,d2c.twin.read.size,2021-12-20T00:28:00.0000000Z,1,2385,2385.0,2385.0,2385.0,,
535,d2c.twin.update.success,2021-12-20T00:28:00.0000000Z,1,1,1.0,1.0,1.0,,
536,d2c.twin.update.success,2021-12-20T00:29:00.0000000Z,2,2,1.0,1.0,1.0,,
537,d2c.twin.update.size,2021-12-20T00:28:00.0000000Z,1,212,212.0,212.0,212.0,,
538,d2c.twin.update.size,2021-12-20T00:29:00.0000000Z,2,17325,785.0,16540.0,8662.5,,
539,dailyMessageQuotaUsed,2021-12-20T00:27:00.0000000Z,39,2043565,50839.0,53401.0,52399.1025641026,Tx.tec.performance.protocols.NETWORK,Number of messages sent
540,dailyMessageQuotaUsed,2021-12-20T00:28:00.0000000Z,39,2135918,53354.0,55652.0,54767.1282051282,Tx.tec.performance.protocols.NETWORK,Number of messages sent
541,dailyMessageQuotaUsed,2021-12-20T00:29:00.0000000Z,39,2223952,55596.0,57943.0,57024.4102564103,Tx.tec.performance.protocols.NETWORK,Number of messages sent
542,deviceDataUsage,2021-12-20T00:27:00.0000000Z,639,7570309,2.0,32692.0,11847.1189358372,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
543,deviceDataUsage,2021-12-20T00:28:00.0000000Z,664,7994058,2.0,31203.0,12039.2439759036,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
544,deviceDataUsage,2021-12-20T00:29:00.0000000Z,651,7823332,2.0,37862.0,12017.4070660522,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
545,deviceDataUsageV2,2021-12-20T00:27:00.0000000Z,639,7570309,2.0,32692.0,11847.1189358372,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
546,deviceDataUsageV2,2021-12-20T00:28:00.0000000Z,664,7994058,2.0,31203.0,12039.2439759036,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
547,deviceDataUsageV2,2021-12-20T00:29:00.0000000Z,651,7823332,2.0,37862.0,12017.4070660522,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
548,totalDeviceCount,2021-12-20T00:27:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
549,totalDeviceCount,2021-12-20T00:28:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
550,totalDeviceCount,2021-12-20T00:29:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
551,connectedDeviceCount,2021-12-20T00:27:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
552,connectedDeviceCount,2021-12-20T00:28:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
553,connectedDeviceCount,2021-12-20T00:29:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
554,d2c.telemetry.ingress.allProtocol,2021-12-20T00:30:00.0000000Z,670,670,1.0,1.0,1.0,Not.classified,Not.verified
555,d2c.telemetry.ingress.allProtocol,2021-12-20T00:31:00.0000000Z,639,639,1.0,1.0,1.0,Not.classified,Not.verified
556,d2c.telemetry.ingress.allProtocol,2021-12-20T00:32:00.0000000Z,640,640,1.0,1.0,1.0,Not.classified,Not.verified
557,d2c.telemetry.ingress.success,2021-12-20T00:30:00.0000000Z,670,670,1.0,1.0,1.0,Not.classified,Not.verified
558,d2c.telemetry.ingress.success,2021-12-20T00:31:00.0000000Z,639,639,1.0,1.0,1.0,Not.classified,Not.verified
559,d2c.telemetry.ingress.success,2021-12-20T00:32:00.0000000Z,640,640,1.0,1.0,1.0,Not.classified,Not.verified
560,devices.totalDevices,2021-12-20T00:30:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
561,devices.totalDevices,2021-12-20T00:31:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
562,devices.totalDevices,2021-12-20T00:32:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
563,devices.connectedDevices.allProtocol,2021-12-20T00:30:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
564,devices.connectedDevices.allProtocol,2021-12-20T00:31:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
565,devices.connectedDevices.allProtocol,2021-12-20T00:32:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
566,d2c.telemetry.egress.success,2021-12-20T00:30:00.0000000Z,479,4410,1.0,30.0,9.20668058455115,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
567,d2c.telemetry.egress.success,2021-12-20T00:31:00.0000000Z,474,4321,1.0,30.0,9.11603375527426,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
568,d2c.telemetry.egress.success,2021-12-20T00:32:00.0000000Z,471,4199,1.0,30.0,8.91507430997877,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
569,d2c.telemetry.egress.fallback,2021-12-20T00:30:00.0000000Z,4382,4382,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
570,d2c.telemetry.egress.fallback,2021-12-20T00:31:00.0000000Z,4275,4275,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
571,d2c.telemetry.egress.fallback,2021-12-20T00:32:00.0000000Z,4162,4162,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
572,d2c.endpoints.egress.eventHubs,2021-12-20T00:30:00.0000000Z,25,38,1.0,2.0,1.52,,
573,d2c.endpoints.egress.eventHubs,2021-12-20T00:31:00.0000000Z,26,36,1.0,2.0,1.38461538461538,,
574,d2c.endpoints.egress.eventHubs,2021-12-20T00:32:00.0000000Z,25,38,1.0,2.0,1.52,,
575,d2c.endpoints.latency.eventHubs,2021-12-20T00:30:00.0000000Z,25,4170,63.0,449.0,166.8,,
576,d2c.endpoints.latency.eventHubs,2021-12-20T00:31:00.0000000Z,26,3694,20.0,459.0,142.076923076923,,
577,d2c.endpoints.latency.eventHubs,2021-12-20T00:32:00.0000000Z,25,2960,20.0,261.0,118.4,,
578,d2c.endpoints.egress.builtIn.events,2021-12-20T00:30:00.0000000Z,454,4372,1.0,30.0,9.62995594713656,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
579,d2c.endpoints.egress.builtIn.events,2021-12-20T00:31:00.0000000Z,448,4285,1.0,30.0,9.56473214285714,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
580,d2c.endpoints.egress.builtIn.events,2021-12-20T00:32:00.0000000Z,446,4161,1.0,30.0,9.32959641255605,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
581,d2c.endpoints.latency.builtIn.events,2021-12-20T00:30:00.0000000Z,454,50818,17.0,366.0,111.933920704846,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
582,d2c.endpoints.latency.builtIn.events,2021-12-20T00:31:00.0000000Z,448,47404,22.0,281.0,105.8125,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
583,d2c.endpoints.latency.builtIn.events,2021-12-20T00:32:00.0000000Z,446,47472,11.0,258.0,106.439461883408,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
584,RoutingDeliveries,2021-12-20T00:30:00.0000000Z,479,4410,1.0,30.0,9.20668058455115,Not.classified,Not.verified
585,RoutingDeliveries,2021-12-20T00:31:00.0000000Z,474,4321,1.0,30.0,9.11603375527426,Not.classified,Not.verified
586,RoutingDeliveries,2021-12-20T00:32:00.0000000Z,470,4198,1.0,30.0,8.93191489361702,Not.classified,Not.verified
587,RoutingDeliveryLatency,2021-12-20T00:30:00.0000000Z,479,54988,17.0,449.0,114.797494780793,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
588,RoutingDeliveryLatency,2021-12-20T00:31:00.0000000Z,474,51098,20.0,459.0,107.801687763713,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
589,RoutingDeliveryLatency,2021-12-20T00:32:00.0000000Z,470,50348,11.0,261.0,107.123404255319,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
590,RoutingDataSizeInBytesDelivered,2021-12-20T00:30:00.0000000Z,479,9173182,,,19150.6931106472,Not.classified,Not.verified
591,RoutingDataSizeInBytesDelivered,2021-12-20T00:31:00.0000000Z,474,9027330,,,19045.0,Not.classified,Not.verified
592,RoutingDataSizeInBytesDelivered,2021-12-20T00:32:00.0000000Z,470,8613405,,,18326.3936170213,Not.classified,Not.verified
593,d2c.twin.update.success,2021-12-20T00:30:00.0000000Z,1,1,1.0,1.0,1.0,,
594,d2c.twin.update.size,2021-12-20T00:30:00.0000000Z,1,2,2.0,2.0,2.0,,
595,dailyMessageQuotaUsed,2021-12-20T00:30:00.0000000Z,39,2316636,57085.0,61724.0,59400.9230769231,Tx.tec.performance.protocols.NETWORK,Number of messages sent
596,dailyMessageQuotaUsed,2021-12-20T00:31:00.0000000Z,39,2406871,60318.0,62621.0,61714.641025641,Tx.tec.performance.protocols.NETWORK,Number of messages sent
597,dailyMessageQuotaUsed,2021-12-20T00:32:00.0000000Z,39,2491494,61764.0,64909.0,63884.4615384615,Tx.tec.performance.protocols.NETWORK,Number of messages sent
598,deviceDataUsage,2021-12-20T00:30:00.0000000Z,671,7975639,2.0,32694.0,11886.1982116244,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
599,deviceDataUsage,2021-12-20T00:31:00.0000000Z,639,7787335,2.0,32699.0,12186.7527386541,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
600,deviceDataUsage,2021-12-20T00:32:00.0000000Z,640,7423389,2.0,32699.0,11599.0453125,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
601,deviceDataUsageV2,2021-12-20T00:30:00.0000000Z,671,7975639,2.0,32694.0,11886.1982116244,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
602,deviceDataUsageV2,2021-12-20T00:31:00.0000000Z,639,7787335,2.0,32699.0,12186.7527386541,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
603,deviceDataUsageV2,2021-12-20T00:32:00.0000000Z,640,7423389,2.0,32699.0,11599.0453125,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
604,totalDeviceCount,2021-12-20T00:30:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
605,totalDeviceCount,2021-12-20T00:31:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
606,totalDeviceCount,2021-12-20T00:32:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
607,connectedDeviceCount,2021-12-20T00:30:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
608,connectedDeviceCount,2021-12-20T00:31:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
609,connectedDeviceCount,2021-12-20T00:32:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
610,d2c.telemetry.ingress.allProtocol,2021-12-20T00:33:00.0000000Z,617,617,1.0,1.0,1.0,Not.classified,Not.verified
611,d2c.telemetry.ingress.allProtocol,2021-12-20T00:34:00.0000000Z,623,623,1.0,1.0,1.0,Not.classified,Not.verified
612,d2c.telemetry.ingress.allProtocol,2021-12-20T00:35:00.0000000Z,627,627,1.0,1.0,1.0,Not.classified,Not.verified
613,d2c.telemetry.ingress.success,2021-12-20T00:33:00.0000000Z,617,617,1.0,1.0,1.0,Not.classified,Not.verified
614,d2c.telemetry.ingress.success,2021-12-20T00:34:00.0000000Z,623,623,1.0,1.0,1.0,Not.classified,Not.verified
615,d2c.telemetry.ingress.success,2021-12-20T00:35:00.0000000Z,627,627,1.0,1.0,1.0,Not.classified,Not.verified
616,devices.totalDevices,2021-12-20T00:33:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
617,devices.totalDevices,2021-12-20T00:34:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
618,devices.totalDevices,2021-12-20T00:35:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
619,devices.connectedDevices.allProtocol,2021-12-20T00:33:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
620,devices.connectedDevices.allProtocol,2021-12-20T00:34:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
621,devices.connectedDevices.allProtocol,2021-12-20T00:35:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
622,d2c.telemetry.egress.success,2021-12-20T00:33:00.0000000Z,456,3947,1.0,38.0,8.65570175438597,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
623,d2c.telemetry.egress.success,2021-12-20T00:34:00.0000000Z,457,4033,1.0,47.0,8.82494529540481,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
624,d2c.telemetry.egress.success,2021-12-20T00:35:00.0000000Z,475,4006,1.0,33.0,8.43368421052632,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
625,d2c.telemetry.egress.fallback,2021-12-20T00:33:00.0000000Z,3808,3808,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
626,d2c.telemetry.egress.fallback,2021-12-20T00:34:00.0000000Z,3818,3818,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
627,d2c.telemetry.egress.fallback,2021-12-20T00:35:00.0000000Z,3986,3986,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
628,d2c.endpoints.egress.eventHubs,2021-12-20T00:33:00.0000000Z,33,128,1.0,20.0,3.87878787878788,,
629,d2c.endpoints.egress.eventHubs,2021-12-20T00:34:00.0000000Z,41,218,1.0,47.0,5.31707317073171,,
630,d2c.endpoints.egress.eventHubs,2021-12-20T00:35:00.0000000Z,24,38,1.0,2.0,1.58333333333333,,
631,d2c.endpoints.latency.eventHubs,2021-12-20T00:33:00.0000000Z,33,4466,38.0,360.0,135.333333333333,,
632,d2c.endpoints.latency.eventHubs,2021-12-20T00:34:00.0000000Z,41,5048,30.0,267.0,123.121951219512,,
633,d2c.endpoints.latency.eventHubs,2021-12-20T00:35:00.0000000Z,24,3814,38.0,521.0,158.916666666667,,
634,d2c.endpoints.egress.builtIn.events,2021-12-20T00:33:00.0000000Z,423,3819,1.0,38.0,9.02836879432624,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
635,d2c.endpoints.egress.builtIn.events,2021-12-20T00:34:00.0000000Z,416,3815,1.0,38.0,9.17067307692308,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
636,d2c.endpoints.egress.builtIn.events,2021-12-20T00:35:00.0000000Z,451,3968,1.0,33.0,8.79822616407982,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
637,d2c.endpoints.latency.builtIn.events,2021-12-20T00:33:00.0000000Z,423,46595,20.0,277.0,110.1536643026,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
638,d2c.endpoints.latency.builtIn.events,2021-12-20T00:34:00.0000000Z,416,45516,24.0,1179.0,109.413461538462,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
639,d2c.endpoints.latency.builtIn.events,2021-12-20T00:35:00.0000000Z,451,46541,22.0,289.0,103.19512195122,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
640,RoutingDeliveries,2021-12-20T00:33:00.0000000Z,457,3948,1.0,38.0,8.63894967177243,Not.classified,Not.verified
641,RoutingDeliveries,2021-12-20T00:34:00.0000000Z,457,4033,1.0,47.0,8.82494529540481,Not.classified,Not.verified
642,RoutingDeliveries,2021-12-20T00:35:00.0000000Z,475,4006,1.0,33.0,8.43368421052632,Not.classified,Not.verified
643,RoutingDeliveryLatency,2021-12-20T00:33:00.0000000Z,457,51145,20.0,360.0,111.91466083151,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
644,RoutingDeliveryLatency,2021-12-20T00:34:00.0000000Z,457,50564,24.0,1179.0,110.643326039387,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
645,RoutingDeliveryLatency,2021-12-20T00:35:00.0000000Z,475,50355,22.0,521.0,106.010526315789,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
646,RoutingDataSizeInBytesDelivered,2021-12-20T00:33:00.0000000Z,457,7921605,,,17333.9277899344,Not.classified,Not.verified
647,RoutingDataSizeInBytesDelivered,2021-12-20T00:34:00.0000000Z,457,8250042,,,18052.6083150985,Not.classified,Not.verified
648,RoutingDataSizeInBytesDelivered,2021-12-20T00:35:00.0000000Z,475,8479416,,,17851.4021052632,Not.classified,Not.verified
649,dailyMessageQuotaUsed,2021-12-20T00:33:00.0000000Z,39,2581442,64854.0,67157.0,66190.8205128205,Tx.tec.performance.protocols.NETWORK,Number of messages sent
650,dailyMessageQuotaUsed,2021-12-20T00:34:00.0000000Z,39,2666011,66325.0,69278.0,68359.2564102564,Tx.tec.performance.protocols.NETWORK,Number of messages sent
651,dailyMessageQuotaUsed,2021-12-20T00:35:00.0000000Z,39,2749689,69199.0,72624.0,70504.8461538462,Tx.tec.performance.protocols.NETWORK,Number of messages sent
652,deviceDataUsage,2021-12-20T00:33:00.0000000Z,617,6823873,2.0,44453.0,11059.7617504052,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
653,deviceDataUsage,2021-12-20T00:34:00.0000000Z,623,7123036,2.0,36372.0,11433.4446227929,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
654,deviceDataUsage,2021-12-20T00:35:00.0000000Z,627,7376805,2.0,32700.0,11765.2392344498,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
655,deviceDataUsageV2,2021-12-20T00:33:00.0000000Z,617,6823873,2.0,44453.0,11059.7617504052,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
656,deviceDataUsageV2,2021-12-20T00:34:00.0000000Z,623,7123036,2.0,36372.0,11433.4446227929,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
657,deviceDataUsageV2,2021-12-20T00:35:00.0000000Z,627,7376805,2.0,32700.0,11765.2392344498,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
658,totalDeviceCount,2021-12-20T00:33:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
659,totalDeviceCount,2021-12-20T00:34:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
660,totalDeviceCount,2021-12-20T00:35:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
661,connectedDeviceCount,2021-12-20T00:33:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
662,connectedDeviceCount,2021-12-20T00:34:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
663,connectedDeviceCount,2021-12-20T00:35:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
664,d2c.telemetry.ingress.allProtocol,2021-12-20T00:36:00.0000000Z,622,622,1.0,1.0,1.0,Not.classified,Not.verified
665,d2c.telemetry.ingress.allProtocol,2021-12-20T00:37:00.0000000Z,592,592,1.0,1.0,1.0,Not.classified,Not.verified
666,d2c.telemetry.ingress.allProtocol,2021-12-20T00:38:00.0000000Z,616,616,1.0,1.0,1.0,Not.classified,Not.verified
667,d2c.telemetry.ingress.success,2021-12-20T00:36:00.0000000Z,622,622,1.0,1.0,1.0,Not.classified,Not.verified
668,d2c.telemetry.ingress.success,2021-12-20T00:37:00.0000000Z,592,592,1.0,1.0,1.0,Not.classified,Not.verified
669,d2c.telemetry.ingress.success,2021-12-20T00:38:00.0000000Z,616,616,1.0,1.0,1.0,Not.classified,Not.verified
670,devices.totalDevices,2021-12-20T00:36:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
671,devices.totalDevices,2021-12-20T00:37:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
672,devices.totalDevices,2021-12-20T00:38:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
673,devices.connectedDevices.allProtocol,2021-12-20T00:36:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
674,devices.connectedDevices.allProtocol,2021-12-20T00:37:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
675,devices.connectedDevices.allProtocol,2021-12-20T00:38:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
676,d2c.telemetry.egress.success,2021-12-20T00:36:00.0000000Z,459,4068,1.0,30.0,8.86274509803922,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
677,d2c.telemetry.egress.success,2021-12-20T00:37:00.0000000Z,441,3809,1.0,30.0,8.63718820861678,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
678,d2c.telemetry.egress.success,2021-12-20T00:38:00.0000000Z,461,3970,1.0,30.0,8.6117136659436,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
679,d2c.telemetry.egress.fallback,2021-12-20T00:36:00.0000000Z,3871,3871,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
680,d2c.telemetry.egress.fallback,2021-12-20T00:37:00.0000000Z,3783,3783,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
681,d2c.telemetry.egress.fallback,2021-12-20T00:38:00.0000000Z,3826,3826,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
682,d2c.endpoints.egress.eventHubs,2021-12-20T00:36:00.0000000Z,35,176,1.0,30.0,5.02857142857143,,
683,d2c.endpoints.egress.eventHubs,2021-12-20T00:37:00.0000000Z,22,36,1.0,2.0,1.63636363636364,,
684,d2c.endpoints.egress.eventHubs,2021-12-20T00:38:00.0000000Z,25,134,1.0,30.0,5.36,,
685,d2c.endpoints.latency.eventHubs,2021-12-20T00:36:00.0000000Z,35,4701,58.0,458.0,134.314285714286,,
686,d2c.endpoints.latency.eventHubs,2021-12-20T00:37:00.0000000Z,22,2802,43.0,238.0,127.363636363636,,
687,d2c.endpoints.latency.eventHubs,2021-12-20T00:38:00.0000000Z,25,2969,60.0,185.0,118.76,,
688,d2c.endpoints.egress.builtIn.events,2021-12-20T00:36:00.0000000Z,424,3892,1.0,30.0,9.17924528301887,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
689,d2c.endpoints.egress.builtIn.events,2021-12-20T00:37:00.0000000Z,419,3773,1.0,30.0,9.00477326968974,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
690,d2c.endpoints.egress.builtIn.events,2021-12-20T00:38:00.0000000Z,436,3836,1.0,30.0,8.79816513761468,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
691,d2c.endpoints.latency.builtIn.events,2021-12-20T00:36:00.0000000Z,424,42839,22.0,303.0,101.035377358491,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
692,d2c.endpoints.latency.builtIn.events,2021-12-20T00:37:00.0000000Z,419,44688,26.0,295.0,106.653937947494,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
693,d2c.endpoints.latency.builtIn.events,2021-12-20T00:38:00.0000000Z,436,49811,13.0,466.0,114.245412844037,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
694,RoutingDeliveries,2021-12-20T00:36:00.0000000Z,459,4068,1.0,30.0,8.86274509803922,Not.classified,Not.verified
695,RoutingDeliveries,2021-12-20T00:37:00.0000000Z,441,3809,1.0,30.0,8.63718820861678,Not.classified,Not.verified
696,RoutingDeliveries,2021-12-20T00:38:00.0000000Z,461,3970,1.0,30.0,8.6117136659436,Not.classified,Not.verified
